product_id,name,availability,in_transit,wholesale_price,retail_price,characteristics,description
400000026086,"Чернила водорастворимые C0090-100MM, для картриджей Canon Canon GI-490, GI-590, GI-790, GI-890, GI-990, GI-290, GI-390, GI-20, GI-30, GI-40, пурпурные (magenta), 100мл, Inktec",11,0,158.01,171.75,"{""Наименование чернил"": ""C0090-100MM"", ""Цвет"": ""magenta (пурпурный)"", ""Объем"": ""100 мл"", ""Модель заправляемых оригинальных картриджей"": ""GI-490, GI-590, GI-790, GI-890, GI-990, GI-290, GI-390, GI-20, GI-30, GI-40"", ""Для использования с принтерами, совместимость"": ""Canon PIXMA G1000, G1200, G1400, G1411, G1500, G1800, G1900, G1910, G2000, G2100, G2200, G2400, G2411, G2500, G2800, G2900, G2910, G2915, G3000, G3100, G3200, G3400, G3411, G3500, G3800, G3900, G3910, G3915, G4200, G4411, G4500, G4900, G4902, G4910, G4911, G5020, G5030, G5040, G5050, G5070, G5080, G5090, G5092, G6020, G6030, G6040, G6050, G6070, G6080, G6090, G6091, G6092, GM2030, GM2040, GM2050, GM2070, GM2080, GM2090, GM2092"", ""Производитель"": ""Inktec""}","Пурпурные чернила для струйных принтеров Canon совместимых с заправочными комплектами GI-490, GI-590, GI-790, GI-890, GI-990, GI-290, GI-390, GI-20, GI-30, GI-40. Чернила InkTec – это достойное и стабильное качество, четкая печать, насыщенные краски и долгий срок службы принтера."
400000026087,"Чернила водорастворимые C0090-100MY, для картриджей Canon Canon GI-490, GI-590, GI-790, GI-890, GI-990, GI-290, GI-390, GI-20, GI-30, GI-40, желтые (yellow), 100мл, Inktec",5,0,183.39,199.34,"{""Наименование чернил"": ""C0090-100MY"", ""Цвет"": ""yellow (желтые)"", ""Объем"": ""100 мл"", ""Модель заправляемых оригинальных картриджей"": ""GI-490, GI-590, GI-790, GI-890, GI-990, GI-290, GI-390, GI-20, GI-30, GI-40"", ""Для использования с принтерами, совместимость"": ""Canon PIXMA G1000, G1200, G1400, G1411, G1500, G1800, G1900, G1910, G2000, G2100, G2200, G2400, G2411, G2500, G2800, G2900, G2910, G2915, G3000, G3100, G3200, G3400, G3411, G3500, G3800, G3900, G3910, G3915, G4200, G4411, G4500, G4900, G4902, G4910, G4911, G5020, G5030, G5040, G5050, G5070, G5080, G5090, G5092, G6020, G6030, G6040, G6050, G6070, G6080, G6090, G6091, G6092, GM2030, GM2040, GM2050, GM2070, GM2080, GM2090, GM2092"", ""Производитель"": ""Inktec""}","Желтые чернила для струйных принтеров Canon совместимых с заправочными комплектами GI-490, GI-590, GI-790, GI-890, GI-990, GI-290, GI-390, GI-20, GI-30, GI-40. Чернила InkTec – это достойное и стабильное качество, четкая печать, насыщенные краски и долгий срок службы принтера."
400000005999,"Чернила водорастворимые C2011-100MC, для картриджей Canon CL-211, 811, 511, 211XL, 811XL, 513, 59, голубые (cyan), 100мл, Inktec",14,0,191.75,208.42,"{""Наименование чернил"": ""C2011-100MC"", ""Цвет"": ""cyan (голубой)"", ""Объем"": ""100 мл"", ""Модель заправляемых оригинальных картриджей"": ""CL-211, 811, 511, 211XL, 811XL, 513"", ""Для использования с принтерами, совместимость"": ""Canon Pixma MP240, MP245m MP250, MP258, MP260, MP268, MP270, MP276, MP480, MP486, MP490, MP496, MX320, MX328, MX330, MX338"", ""Производитель"": ""Inktec http://www.inktec.ru""}","Голубые чернила для струйных принтеров Canon Pixma MP240, MP245m MP250, MP258, MP260, MP268, MP270, MP276, MP480, MP486, MP490, MP496, MX320, MX328, MX330, MX338. Чернила совместимы с картриджами CL-211, CL-811, CL-511, CL-211XL, CL-811XL, CL-513. Чернила InkTec – это достойное и стабильное качество, четкая печать, насыщенные краски и долгий срок службы принтера."
400000006000,"Чернила водорастворимые C2011-100MM, для картриджей Canon CL-211, 811, 511, 211XL, 811XL, 513, пурпурные (magenta), 100мл, Inktec",10,0,151.71,164.91,"{""Наименование чернил"": ""C2011-100MM"", ""Цвет"": ""magenta (пурпурный)"", ""Объем"": ""100 мл"", ""Модель заправляемых оригинальных картриджей"": ""CL-211, 811, 511, 211XL, 811XL, 513"", ""Для использования с принтерами, совместимость"": ""Canon Pixma MP240, MP245m MP250, MP258, MP260, MP268, MP270, MP276, MP480, MP486, MP490, MP496, MX320, MX328, MX330, MX338"", ""Производитель"": ""Inktec http://www.inktec.ru""}","Пурпурные чернила для струйных принтеров Canon Pixma MP240, MP245m MP250, MP258, MP260, MP268, MP270, MP276, MP480, MP486, MP490, MP496, MX320, MX328, MX330, MX338. Чернила совместимы с картриджами CL-211, CL-811, CL-511, CL-211XL, CL-811XL, CL-513. Чернила InkTec – это достойное и стабильное качество, четкая печать, насыщенные краски и долгий срок службы принтера."
400000006001,"Чернила водорастворимые C2011-100MY, для картриджей Canon CL-211, 811, 511, 211XL, 811XL, 513, желтые (yellow), 100мл, Inktec",2,0,133.63,145.24,"{""Наименование чернил"": ""C2011-100MY"", ""Цвет"": ""yellow (желтый)"", ""Объем"": ""100 мл"", ""Модель заправляемых оригинальных картриджей"": ""CL-211, 811, 511, 211XL, 811XL, 513"", ""Для использования с принтерами, совместимость"": ""Canon Pixma MP240, MP245m MP250, MP258, MP260, MP268, MP270, MP276, MP480, MP486, MP490, MP496, MX320, MX328, MX330, MX338"", ""Производитель"": ""Inktec http://www.inktec.ru""}","Желтые чернила для струйных принтеров Canon Pixma MP240, MP245m MP250, MP258, MP260, MP268, MP270, MP276, MP480, MP486, MP490, MP496, MX320, MX328, MX330, MX338. Чернила совместимы с картриджами CL-211, CL-811, CL-511, CL-211XL, CL-811XL, CL-513. Чернила InkTec – это достойное и стабильное качество, четкая печать, насыщенные краски и долгий срок службы принтера."
400000008373,"Чернила водорастворимые C5026-100MB, для картриджей Canon CLI-226BK, CLI-426BK, CLI-526BK, CLI-726BK, черные (black), 100мл, Inktec",10,0,205.46,223.33,"{""Наименование чернил"": ""C5026-100MB"", ""Цвет"": ""black (черный)"", ""Объем"": ""100 мл"", ""Модель заправляемых оригинальных картриджей"": ""CLI-226BK, CLI-426BK, CLI-526BK, CLI-726BK"", ""Для использования с принтерами, совместимость"": ""Canon Pixma iP4820, iP4840, iP4850, iP4870, MG5120, MG5140, MG5150, MG5170, MG5220, MG5240, MG5250, MG5270, MG6120, MG6140, MG6150, MG6170, MG8120, MG8140, MG8150, MG8170"", ""Производитель"": ""Inktec http://www.inktec.ru""}","Черные чернила для струйных принтеров Canon Pixma iP4820, iP4840, iP4850, iP4870, MG5120, MG5140, MG5150, MG5170, MG5220, MG5240, MG5250, MG5270, MG6120, MG6140, MG6150, MG6170, MG8120, MG8140, MG8150, MG8170. Чернила совместимы с картриджами CLI-226BK, 426BK, 526BK, 726BK. Чернила InkTec – это достойное и стабильное качество, четкая печать, насыщенные краски и долгий срок службы принтера."
400000008374,"Чернила водорастворимые C5026-100MC, для картриджей Canon CLI-226C, CLI-426BC, CLI-526BC, CLI-726C, голубые (cyan), 100мл, Inktec",12,0,151.71,164.91,"{""Наименование чернил"": ""C5026-100MC"", ""Цвет"": ""cyan (голубой)"", ""Объем"": ""100 мл"", ""Модель заправляемых оригинальных картриджей"": ""CLI-226C, CLI-426BC, CLI-526BC, CLI-726C"", ""Для использования с принтерами, совместимость"": ""Canon Pixma iP4820, iP4840, iP4850, iP4870, MG5120, MG5140, MG5150, MG5170, MG5220, MG5240, MG5250, MG5270, MG6120, MG6140, MG6150, MG6170, MG8120, MG8140, MG8150, MG8170"", ""Производитель"": ""Inktec http://www.inktec.ru""}","Голубые чернила для струйных принтеров Canon Pixma iP4820, iP4840, iP4850, iP4870, MG5120, MG5140, MG5150, MG5170, MG5220, MG5240, MG5250, MG5270, MG6120, MG6140, MG6150, MG6170, MG8120, MG8140, MG8150, MG8170. Чернила совместимы с картриджами CLI-226C, CLI-426BC, CLI-526BC, CLI-726C. Чернила InkTec – это достойное и стабильное качество, четкая печать, насыщенные краски и долгий срок службы принтера."
400000008375,"Чернила водорастворимые C5026-100MM, для картриджей Canon CLI-226M, CLI-426M, CLI-526M, CLI-726M, пурпурные (magenta), 100мл, Inktec",20,0,151.71,164.91,"{""Наименование чернил"": ""C5026-100MM"", ""Цвет"": ""magenta (пурпурный)"", ""Объем"": ""100 мл"", ""Модель заправляемых оригинальных картриджей"": ""CLI-226M, CLI-426M, CLI-526M, CLI-726M"", ""Для использования с принтерами, совместимость"": ""Canon Pixma iP4820, iP4840, iP4850, iP4870, MG5120, MG5140, MG5150, MG5170, MG5220, MG5240, MG5250, MG5270, MG6120, MG6140, MG6150, MG6170, MG8120, MG8140, MG8150, MG8170"", ""Производитель"": ""Inktec http://www.inktec.ru""}","Пурпурные чернила для струйных принтеров Canon Pixma iP4820, iP4840, iP4850, iP4870, MG5120, MG5140, MG5150, MG5170, MG5220, MG5240, MG5250, MG5270, MG6120, MG6140, MG6150, MG6170, MG8120, MG8140, MG8150, MG8170. Чернила совместимы с картриджами CLI-226M, CLI-426M, CLI-526M, CLI-726M. Чернила InkTec – это достойное и стабильное качество, четкая печать, насыщенные краски и долгий срок службы принтера."
400000008376,"Чернила водорастворимые C5026-100MY, для картриджей Canon CLI-226Y, CLI-426Y, CLI-526Y, CLI-726Y, желтые (yellow), 100мл, Inktec",15,0,151.71,164.91,"{""Наименование чернил"": ""С5026-100MY"", ""Цвет"": ""yellow (желтый)"", ""Объем"": ""100 мл"", ""Модель заправляемых оригинальных картриджей"": ""CLI-226Y, CLI-426Y, CLI-526Y, CLI-726Y"", ""Для использования с принтерами, совместимость"": ""Canon Pixma iP4820, iP4840, iP4850, iP4870, MG5120, MG5140, MG5150, MG5170, MG5220, MG5240, MG5250, MG5270, MG6120, MG6140, MG6150, MG6170, MG8120, MG8140, MG8150, MG8170"", ""Производитель"": ""Inktec http://www.inktec.ru""}","Желтые чернила для струйных принтеров Canon Pixma iP4820, iP4840, iP4850, iP4870, MG5120, MG5140, MG5150, MG5170, MG5220, MG5240, MG5250, MG5270, MG6120, MG6140, MG6150, MG6170, MG8120, MG8140, MG8150, MG8170. Чернила совместимы с картриджами CLI-226Y, CLI-426Y, CLI-526Y, CLI-726Y Чернила InkTec – это достойное и стабильное качество, четкая печать, насыщенные краски и долгий срок службы принтера."
400000012258,"Чернила водорастворимые C5041-100MC, для картриджей Canon CL-441C, CL-441CXL, голубые (cyan), 100мл, Inktec",11,0,182.49,198.36,"{""Наименование чернил"": ""C5041-100MC"", ""Цвет"": ""cyan (голубой)"", ""Объем"": ""100 мл"", ""Модель заправляемых оригинальных картриджей"": ""CL-441C, CL-441CXL"", ""Для использования с принтерами, совместимость"": ""Canon Pixma MG2140, MG2150, MG2240, MG3140, MG3150, MG3240, MG4140, MG4150, MX374, MX434, MX514"", ""Производитель"": ""Inktec http://www.inktec.ru""}","Голубые чернила для струйных принтеров Canon Pixma MG2140, MG2150, MG2240, MG3140, MG3150, MG3240, MG4140, MG4150, MX374, MX434, MX514. Чернила совместимы с картриджами CL-441C, CL-441CXL. Чернила InkTec – это достойное и стабильное качество, четкая печать, насыщенные краски и долгий срок службы принтера."
400000012259,"Чернила водорастворимые C5041-100MM, для картриджей Canon CL-441M, CL-441MXL, пурпурные (magenta), 100мл, Inktec",12,0,182.49,198.36,"{""Наименование чернил"": ""C5041-100MM"", ""Цвет"": ""magenta (пурпурный)"", ""Объем"": ""100 мл"", ""Модель заправляемых оригинальных картриджей"": ""CL-441M, CL-441MXL"", ""Для использования с принтерами, совместимость"": ""Canon Pixma MG2140, MG2150, MG2240, MG3140, MG3150, MG3240, MG4140, MG4150, MX374, MX434, MX514"", ""Производитель"": ""Inktec http://www.inktec.ru""}","Пурпурные чернила для струйных принтеров Canon Pixma MG2140, MG2150, MG2240, MG3140, MG3150, MG3240, MG4140, MG4150, MX374, MX434, MX514. Чернила совместимы с картриджами CL-441M, CL-441MXL. Чернила InkTec – это достойное и стабильное качество, четкая печать, насыщенные краски и долгий срок службы принтера."
400000012260,"Чернила водорастворимые C5041-100MY, для картриджей Canon CL-441Y, CL-441YXL, желтые (yellow), 100мл, Inktec",4,0,201.33,218.84,"{""Наименование чернил"": ""C5041-100MY"", ""Цвет"": ""yellow (желтый)"", ""Объем"": ""100 мл"", ""Модель заправляемых оригинальных картриджей"": ""CL-441Y, CL-441YXL"", ""Для использования с принтерами, совместимость"": ""Canon Pixma MG2140, MG2150, MG2240, MG3140, MG3150, MG3240, MG4140, MG4150, MX374, MX434, MX514"", ""Производитель"": ""Inktec http://www.inktec.ru""}","Желтые чернила для струйных принтеров Canon Pixma MG2140, MG2150, MG2240, MG3140, MG3150, MG3240, MG4140, MG4150, MX374, MX434, MX514. Чернила совместимы с картриджами CL-441Y, CL-441YXL. Чернила InkTec – это достойное и стабильное качество, четкая печать, насыщенные краски и долгий срок службы принтера."
400000018160,"Чернила водорастворимые C5051-100MB, для картриджей Canon CLI-251BK, CLI-451BK, CLI-551BK, CLI-651BK, CLI-751BK, CLI-851BK, черные (black), 100мл, Inktec",12,0,208.89,227.06,"{""Наименование чернил"": ""C5051-100MB"", ""Цвет"": ""black (черный)"", ""Объем"": ""100 мл"", ""Модель заправляемых оригинальных картриджей"": ""CLI-251BK, CLI-451BK, CLI-551BK, CLI-651BK, CLI-751BK, CLI-851BK"", ""Для использования с принтерами, совместимость"": ""Canon Pixma MG5420, MG5440, MG5450, MG5460, MG5470, MG5480, MG5520, MG5540, MG5550, MG5560, MG5580, MG6320, MG6340, MG6350, MG6360, MG6370, MG6380, MG6400, MG6420, MG6440, MG6450, MG6460, MG6470, MG7120, MG7140, MG7150, MG7160, MG7170, MG7180, MX725, MX726, MX727, MX728, MX922, MX924, MX925, MX926, MX927, MX928, iP7240, iP7250, iP7260, iP7270, iP7280, iP8720, iP8740, iP8750, iP8760, iP8770, iX6770, iX6820, iX6840, iX6850, iX6870, iX6880"", ""Производитель"": ""Inktec http://www.inktec.ru""}","Черные чернила для струйных принтеров Canon Pixma iP7250, iP7260, iP7270, iP7280, iP8720, iP8740, iP8750, iP8760, iP8770, iX6770, iX6820, iX6840, iX6850, iX6870, iX6880, MG5420, MG5440, MG5450, MG5460, MG5470, MG5480, MG5520, MG5540, MG5550, MG5560, MG5580, MG6320, MG6340, MG6350, MG6360, MG6370, MG6380, MG6400, MG6420, MG6440, MG6450, MG6460, MG6470, MG7120, MG7140, MG7150, MG7160, MG7170, MG7180, MX725, MX726, MX727, MX728, MX922, MX924, MX925, MX926, MX927, MX928. Чернила совместимы с картриджами CLI-251BK, CLI-451BK, CLI-551BK, CLI-651BK, CLI-751BK, CLI-851BK.Чернила InkTec – это достойное и стабильное качество, четкая печать, насыщенные краски и долгий срок службы принтера."
400000018161,"Чернила водорастворимые C5051-100MC, для картриджей Canon CLI-251C, CLI-451C, CLI-551C, CLI-651C, CLI-751C, CLI-851C, голубые (cyan), 100мл, Inktec",8,0,158.01,171.75,"{""Наименование чернил"": ""C5051-100MС"", ""Цвет"": ""cyan (синий)"", ""Объем"": ""100 мл"", ""Модель заправляемых оригинальных картриджей"": ""CLI-251C, CLI-451C, CLI-551C, CLI-651C, CLI-751C, CLI-851C"", ""Для использования с принтерами, совместимость"": ""Canon Pixma MG5420, MG5440, MG5450, MG5460, MG5470, MG5480, MG5520, MG5540, MG5550, MG5560, MG5580, MG6320, MG6340, MG6350, MG6360, MG6370, MG6380, MG6400, MG6420, MG6440, MG6450, MG6460, MG6470, MG7120, MG7140, MG7150, MG7160, MG7170, MG7180, MX725, MX726, MX727, MX728, MX922, MX924, MX925, MX926, MX927, MX928, iP7240, iP7250, iP7260, iP7270, iP7280, iP8720, iP8740, iP8750, iP8760, iP8770, iX6770, iX6820, iX6840, iX6850, iX6870, iX6880"", ""Производитель"": ""Inktec http://www.inktec.ru""}","Синие чернила для струйных принтеров Canon Pixma iP7250, iP7260, iP7270, iP7280, iP8720, iP8740, iP8750, iP8760, iP8770, iX6770, iX6820, iX6840, iX6850, iX6870, iX6880, MG5420, MG5440, MG5450, MG5460, MG5470, MG5480, MG5520, MG5540, MG5550, MG5560, MG5580, MG6320, MG6340, MG6350, MG6360, MG6370, MG6380, MG6400, MG6420, MG6440, MG6450, MG6460, MG6470, MG7120, MG7140, MG7150, MG7160, MG7170, MG7180, MX725, MX726, MX727, MX728, MX922, MX924, MX925, MX926, MX927, MX928. Чернила совместимы с картриджами CLI-251C, CLI-451C, CLI-551C, CLI-651C, CLI-751C, CLI-851C.Чернила InkTec – это достойное и стабильное качество, четкая печать, насыщенные краски и долгий срок службы принтера."
400000018162,"Чернила водорастворимые C5051-100MM, для картриджей Canon CLI-251M, CLI-451M, CLI-551M, CLI-651M, CLI-751M, CLI-851M, пурпурные (magenta), 100мл, Inktec",13,0,158.01,171.75,"{""Наименование чернил"": ""C5051-100MM"", ""Цвет"": ""magenta (пурпурный)"", ""Объем"": ""100 мл"", ""Модель заправляемых оригинальных картриджей"": ""CLI-251M, CLI-451M, CLI-551M, CLI-651M, CLI-751M, CLI-851M"", ""Для использования с принтерами, совместимость"": ""Canon Pixma MG5420, MG5440, MG5450, MG5460, MG5470, MG5480, MG5520, MG5540, MG5550, MG5560, MG5580, MG6320, MG6340, MG6350, MG6360, MG6370, MG6380, MG6400, MG6420, MG6440, MG6450, MG6460, MG6470, MG7120, MG7140, MG7150, MG7160, MG7170, MG7180, MX725, MX726, MX727, MX728, MX922, MX924, MX925, MX926, MX927, MX928, iP7240, iP7250, iP7260, iP7270, iP7280, iP8720, iP8740, iP8750, iP8760, iP8770, iX6770, iX6820, iX6840, iX6850, iX6870, iX6880"", ""Производитель"": ""Inktec http://www.inktec.ru""}","Пурпурные чернила для струйных принтеров Canon Pixma iP7250, iP7260, iP7270, iP7280, iP8720, iP8740, iP8750, iP8760, iP8770, iX6770, iX6820, iX6840, iX6850, iX6870, iX6880, MG5420, MG5440, MG5450, MG5460, MG5470, MG5480, MG5520, MG5540, MG5550, MG5560, MG5580, MG6320, MG6340, MG6350, MG6360, MG6370, MG6380, MG6400, MG6420, MG6440, MG6450, MG6460, MG6470, MG7120, MG7140, MG7150, MG7160, MG7170, MG7180, MX725, MX726, MX727, MX728, MX922, MX924, MX925, MX926, MX927, MX928. Чернила совместимы с картриджами CLI-251M, CLI-451M, CLI-551M, CLI-651M, CLI-751M, CLI-851M.Чернила InkTec – это достойное и стабильное качество, четкая печать, насыщенные краски и долгий срок службы принтера."
400000018163,"Чернила водорастворимые C5051-100MY, для картриджей Canon CLI-251Y, CLI-451Y, CLI-551Y, CLI-651Y, CLI-751Y, CLI-851Y, желтые (yellow), 100мл, Inktec",5,0,187.47,203.77,"{""Наименование чернил"": ""C5051-100MY"", ""Цвет"": ""yellow (желтый)"", ""Объем"": ""100 мл"", ""Модель заправляемых оригинальных картриджей"": ""CLI-251Y, CLI-451Y, CLI-551Y, CLI-651Y, CLI-751Y, CLI-851Y"", ""Для использования с принтерами, совместимость"": ""Canon Pixma iP7250, iP7260, iP7270, iP7280, iP8720, iP8740, iP8750, iP8760, iP8770, iX6770, iX6820, iX6840, iX6850, iX6870, iX6880, MG5420, MG5440, MG5450, MG5460, MG5470, MG5480, MG5520, MG5540, MG5550, MG5560, MG5580, MG6320, MG6340, MG6350, MG6360, MG6370, MG6380, MG6400, MG6420, MG6440, MG6450, MG6460, MG6470, MG7120, MG7140, MG7150, MG7160, MG7170, MG7180, MX725, MX726, MX727, MX728, MX922, MX924, MX925, MX926, MX927, MX928"", ""Производитель"": ""Inktec http://www.inktec.ru""}","Желтые чернила для струйных принтеров Canon Pixma iP7250, iP7260, iP7270, iP7280, iP8720, iP8740, iP8750, iP8760, iP8770, iX6770, iX6820, iX6840, iX6850, iX6870, iX6880, MG5420, MG5440, MG5450, MG5460, MG5470, MG5480, MG5520, MG5540, MG5550, MG5560, MG5580, MG6320, MG6340, MG6350, MG6360, MG6370, MG6380, MG6400, MG6420, MG6440, MG6450, MG6460, MG6470, MG7120, MG7140, MG7150, MG7160, MG7170, MG7180, MX725, MX726, MX727, MX728, MX922, MX924, MX925, MX926, MX927, MX928. Чернила совместимы с картриджами CLI-251Y, CLI-451Y, CLI-551Y, CLI-651Y, CLI-751Y, CLI-851Y.Чернила InkTec – это достойное и стабильное качество, четкая печать, насыщенные краски и долгий срок службы принтера."
400000004196,"Чернила водорастворимые C9021-100MB, для картриджей Canon CLI-221BK, CLI-821BK, CLI-521BK, черные (black), 100мл, Inktec",6,0,195.45,212.44,"{""Наименование чернил"": ""C9021-100MB"", ""Цвет"": ""black (черный)"", ""Объем"": ""100 мл"", ""Модель заправляемых оригинальных картриджей"": ""CLI-221BK, CLI-821BK, CLI-521BK"", ""Для использования с принтерами, совместимость"": ""Canon Pixma iP3600, iP3680, iP4600, iP4680, MP540, MP545, MP620, MP628, MP630, MP980, MP988, MX860, MX868"", ""Производитель"": ""Inktec http://www.inktec.ru""}","Черные чернила для струйных принтеров Canon Pixma iP3600, iP3680, iP4600, iP4680, MP540, MP545, MP620, MP628, MP630, MP980, MP988, MX860, MX868. Чернила совместимы с картриджами CLI-221BK, CLI-821BK, CLI-521BK. Чернила InkTec – это достойное и стабильное качество, четкая печать, насыщенные краски и долгий срок службы принтера."
400000004197,"Чернила водорастворимые C9021-100MC, для картриджей Canon CLI-221C, CLI-821C, CLI-521C, CBI-321C, голубые (cyan), 100мл, Inktec",9,0,169.67,183.17,"{""Наименование чернил"": ""C9021-100MC"", ""Цвет"": ""cyan (голубой)"", ""Объем"": ""100 мл"", ""Модель заправляемых оригинальных картриджей"": ""CLI-221C, CLI-821C, CLI-521C, CBI-321C"", ""Для использования с принтерами, совместимость"": ""Canon Pixma iP3600, iP3680, iP4600, iP4680, MP540, MP545, MP620, MP628, MP630, MP980, MP988, MX860, MX868"", ""Производитель"": ""Inktec http://www.inktec.ru""}","Голубые чернила для струйных принтеров Canon Pixma iP3600, iP3680, iP4600, iP4680, MP540, MP545, MP620, MP628, MP630, MP980, MP988, MX860, MX868. Чернила совместимы с картриджами CLI-221C, CLI-821C, CLI-521C, CBI-321C. Чернила InkTec – это достойное и стабильное качество, четкая печать, насыщенные краски и долгий срок службы принтера."
400000004198,"Чернила водорастворимые C9021-100MM, для картриджей Canon CLI-221M, CLI-821M, CLI-521M, CBI-321M, пурпурные (magenta), 100мл, Inktec",8,0,184.47,200.51,"{""Наименование чернил"": ""C9021-100MM"", ""Цвет"": ""magenta"", ""Объем"": ""100 мл"", ""Модель заправляемых оригинальных картриджей"": ""CLI-221M, CLI-821M, CLI-521M, CBI-321M"", ""Для использования с принтерами, совместимость"": ""Canon Pixma iP3600, iP3680, iP4600, iP4680, MP540, MP545, MP620, MP628, MP630, MP980, MP988, MX860, MX868"", ""Производитель"": ""Inktec http://www.inktec.ru""}","Пурпурные чернила для струйных принтеров Canon Pixma iP3600, iP3680, iP4600, iP4680, MP540, MP545, MP620, MP628, MP630, MP980, MP988, MX860, MX868. Чернила совместимы с картриджами CLI-221M, CLI-821M, CLI-521M, CBI-321M. Чернила InkTec – это достойное и стабильное качество, четкая печать, насыщенные краски и долгий срок службы принтера."
400000004199,"Чернила водорастворимые C9021-100MY, для картриджей Canon CLI-221Y, CLI-821Y, CLI-521Y, CBI-321Y, желтые (yellow), 100мл, Inktec",10,0,169.17,183.17,"{""Наименование чернил"": ""C9021-100MY"", ""Цвет"": ""yellow (желтый)"", ""Объем"": ""100 мл"", ""Модель заправляемых оригинальных картриджей"": ""CLI-221Y, CLI-821Y, CLI-521Y, CBI-321Y"", ""Для использования с принтерами, совместимость"": ""Canon Pixma iP3600, iP3680, iP4600, iP4680, MP540, MP545, MP620, MP628, MP630, MP980, MP988, MX860, MX868"", ""Производитель"": ""Inktec http://www.inktec.ru""}","Желтые чернила для струйных принтеров Canon Pixma iP3600, iP3680, iP4600, iP4680, MP540, MP545, MP620, MP628, MP630, MP980, MP988, MX860, MX868. Чернила совместимы с картриджами CLI-221Y, CLI-821Y, CLI-521Y, CBI-321Y. Чернила InkTec – это достойное и стабильное качество, четкая печать, насыщенные краски и долгий срок службы принтера."
200000004594,"Чернила водорастворимые C908-100MB, для картриджей Canon CLI-8BK, CL-52, черные (black), 100мл, Inktec",20,0,240.13,261.0,"{""Наименование чернил"": ""C908-100MB"", ""Цвет"": ""black (черный)"", ""Объем"": ""100 мл"", ""Модель заправляемых оригинальных картриджей"": ""CLI-8BK, CL-52"", ""Для использования с принтерами, совместимость"": ""Canon Pixma iP4200, iP5200, iP6210D, iP6220D, iP6600D, MP500, MP530, MP800, MP800R, MP830, MP950, Pro9000"", ""Производитель"": ""Inktec http://www.inktec.ru""}","Черные чернила для струйных принтеров Canon Pixma iP4200, iP5200, iP6210D, iP6220D, iP6600D, MP500, MP530, MP800, MP800R, MP830, MP950, Pro9000. Чернила совместимы с картриджами CLI-8BK, CL-52. Чернила InkTec – это достойное и стабильное качество, четкая печать, насыщенные краски и долгий срок службы принтера."
200000004595,"Чернила водорастворимые C908-100MC, для картриджей Canon Canon CLI-8C, CL-41, CL-51, голубые (cyan), 100мл, Inktec",21,0,226.05,245.71,"{""Наименование чернил"": ""C908-100MC"", ""Цвет"": ""cyan (синий)"", ""Объем"": ""100 мл"", ""Модель заправляемых оригинальных картриджей"": ""Canon CLI-8C, CL-41, CL-51"", ""Для использования с принтерами, совместимость"": ""Canon Pixma iP4200, iP5200, iP6210D, iP6220D, iP6600D, MP500, MP530, MP800, MP800R, MP830, MP950, Pro9000"", ""Производитель"": ""Inktec http://www.inktec.ru""}","Голубые чернила для струйных принтеров Canon Pixma iP4200, iP5200, iP6210D, iP6220D, iP6600D, MP500, MP530, MP800, MP800R, MP830, MP950, Pro9000. Чернила совместимы с картриджами CLI-8C, CL-41, CL-51. Чернила InkTec – это достойное и стабильное качество, четкая печать, насыщенные краски и долгий срок службы принтера."
200000004598,"Чернила водорастворимые C908-100MM, для картриджей Canon CLI-8M, CL-41, CLI-51, пурпурные (magenta), 100мл, Inktec",11,0,169.17,183.17,"{""Наименование чернил"": ""C908-100MM"", ""Цвет"": ""magenta (пурпурный)"", ""Объем"": ""100 мл"", ""Модель заправляемых оригинальных картриджей"": ""CLI-8M, CL-41, CLI-51"", ""Для использования с принтерами, совместимость"": ""Canon Pixma iP4200, iP5200, iP6210D, iP6220D, iP6600D, MP500, MP530, MP800, MP800R, MP830, MP950, Pro9000"", ""Производитель"": ""Inktec http://www.inktec.ru""}","Пурпурные чернила для струйных принтеров Canon Pixma iP4200, iP5200, iP6210D, iP6220D, iP6600D, MP500, MP530, MP800, MP800R, MP830, MP950, Pro9000. Чернила совместимы с картриджами CLI-8M, CL-41, CLI-51. Чернила InkTec – это достойное и стабильное качество, четкая печать, насыщенные краски и долгий срок службы принтера."
200000004599,"Чернила водорастворимые C908-100MY, для картриджей Canon Canon CLI-8Y, CL-41, CLI-51, желтые (yellow), 100мл, Inktec",18,0,226.01,245.71,"{""Наименование чернил"": ""C908-100MY"", ""Цвет"": ""yellow (желтый)"", ""Объем"": ""100 мл"", ""Модель заправляемых оригинальных картриджей"": ""Canon CLI-8Y, CL-41, CLI-51"", ""Для использования с принтерами, совместимость"": ""Canon Pixma iP4200, iP5200, iP6210D, iP6220D, iP6600D, MP500, MP530, MP800, MP800R, MP830, MP950, Pro9000"", ""Производитель"": ""Inktec http://www.inktec.ru""}","Желтые чернила для струйных принтеров Canon Pixma iP4200, iP5200, iP6210D, iP6220D, iP6600D, MP500, MP530, MP800, MP800R, MP830, MP950, Pro9000. Чернила совместимы с картриджами CLI-8Y, CL-41, CLI-51. Чернила InkTec – это достойное и стабильное качество, четкая печать, насыщенные краски и долгий срок службы принтера."
